refactoring_type,file_path,method_name,class_name,lines_changed,commit_sha
Change Variable Type,module/spring-boot-ldap/src/main/java/org/springframework/boot/ldap/docker/compose/OpenLdapDockerComposeConnectionDetailsFactory.java,package,OpenLdapDockerComposeConnectionDetailsFactory,32,7ad90fb96369ec3ce4fa36b5c460945d382b8d90
Change Parameter Type,module/spring-boot-mongodb/src/main/java/org/springframework/boot/mongodb/docker/compose/MongoEnvironment.java,package,MongoEnvironment,16,7ad90fb96369ec3ce4fa36b5c460945d382b8d90
Change Parameter Type,module/spring-boot-neo4j/src/main/java/org/springframework/boot/neo4j/docker/compose/Neo4jEnvironment.java,package,Neo4jEnvironment,12,7ad90fb96369ec3ce4fa36b5c460945d382b8d90
Change Parameter Type,module/spring-boot-r2dbc/src/main/java/org/springframework/boot/r2dbc/docker/compose/ClickHouseEnvironment.java,package,ClickHouseEnvironment,8,7ad90fb96369ec3ce4fa36b5c460945d382b8d90
Change Parameter Type,module/spring-boot-r2dbc/src/main/java/org/springframework/boot/r2dbc/docker/compose/ClickHouseEnvironment.java,private,ClickHouseEnvironment,6,7ad90fb96369ec3ce4fa36b5c460945d382b8d90
Change Parameter Type,module/spring-boot-r2dbc/src/main/java/org/springframework/boot/r2dbc/docker/compose/MariaDbEnvironment.java,package,MariaDbEnvironment,8,7ad90fb96369ec3ce4fa36b5c460945d382b8d90
Change Parameter Type,module/spring-boot-r2dbc/src/main/java/org/springframework/boot/r2dbc/docker/compose/MariaDbEnvironment.java,private,MariaDbEnvironment,6,7ad90fb96369ec3ce4fa36b5c460945d382b8d90
Change Parameter Type,module/spring-boot-r2dbc/src/main/java/org/springframework/boot/r2dbc/docker/compose/MariaDbEnvironment.java,private,MariaDbEnvironment,20,7ad90fb96369ec3ce4fa36b5c460945d382b8d90
Change Parameter Type,module/spring-boot-r2dbc/src/main/java/org/springframework/boot/r2dbc/docker/compose/MariaDbEnvironment.java,private,MariaDbEnvironment,6,7ad90fb96369ec3ce4fa36b5c460945d382b8d90
Change Parameter Type,module/spring-boot-r2dbc/src/main/java/org/springframework/boot/r2dbc/docker/compose/MySqlEnvironment.java,package,MySqlEnvironment,8,7ad90fb96369ec3ce4fa36b5c460945d382b8d90
Change Parameter Type,module/spring-boot-r2dbc/src/main/java/org/springframework/boot/r2dbc/docker/compose/MySqlEnvironment.java,private,MySqlEnvironment,10,7ad90fb96369ec3ce4fa36b5c460945d382b8d90
Change Parameter Type,module/spring-boot-r2dbc/src/main/java/org/springframework/boot/r2dbc/docker/compose/MySqlEnvironment.java,private,MySqlEnvironment,4,7ad90fb96369ec3ce4fa36b5c460945d382b8d90
Change Parameter Type,module/spring-boot-r2dbc/src/main/java/org/springframework/boot/r2dbc/docker/compose/OracleEnvironment.java,package,OracleEnvironment,8,7ad90fb96369ec3ce4fa36b5c460945d382b8d90
Change Parameter Type,module/spring-boot-r2dbc/src/main/java/org/springframework/boot/r2dbc/docker/compose/OracleEnvironment.java,private,OracleEnvironment,20,7ad90fb96369ec3ce4fa36b5c460945d382b8d90
Change Parameter Type,module/spring-boot-r2dbc/src/main/java/org/springframework/boot/r2dbc/docker/compose/PostgresEnvironment.java,package,PostgresEnvironment,8,7ad90fb96369ec3ce4fa36b5c460945d382b8d90
Change Parameter Type,module/spring-boot-r2dbc/src/main/java/org/springframework/boot/r2dbc/docker/compose/PostgresEnvironment.java,private,PostgresEnvironment,10,7ad90fb96369ec3ce4fa36b5c460945d382b8d90
Change Parameter Type,module/spring-boot-r2dbc/src/main/java/org/springframework/boot/r2dbc/docker/compose/PostgresEnvironment.java,private,PostgresEnvironment,12,7ad90fb96369ec3ce4fa36b5c460945d382b8d90
Change Parameter Type,module/spring-boot-r2dbc/src/main/java/org/springframework/boot/r2dbc/docker/compose/PostgresEnvironment.java,private,PostgresEnvironment,4,7ad90fb96369ec3ce4fa36b5c460945d382b8d90
Change Parameter Type,module/spring-boot-r2dbc/src/main/java/org/springframework/boot/r2dbc/docker/compose/SqlServerEnvironment.java,package,SqlServerEnvironment,4,7ad90fb96369ec3ce4fa36b5c460945d382b8d90
Change Parameter Type,module/spring-boot-r2dbc/src/main/java/org/springframework/boot/r2dbc/docker/compose/SqlServerEnvironment.java,private,SqlServerEnvironment,6,7ad90fb96369ec3ce4fa36b5c460945d382b8d90
Extract Variable,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/AutoConfigurationExcludeFilter.java,protected,AutoConfigurationExcludeFilter,14,c76b087025ff58bd2a9564475bd8498bedaea450
Extract Variable,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/AutoConfigurationPackages.java,private,AutoConfigurationPackages,10,c76b087025ff58bd2a9564475bd8498bedaea450
Extract Variable,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/AutoConfigurationSorter.java,package,AutoConfigurationSorter,12,c76b087025ff58bd2a9564475bd8498bedaea450
Extract Variable,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/AutoConfigurationSorter.java,package,AutoConfigurationSorter,12,c76b087025ff58bd2a9564475bd8498bedaea450
Extract Variable,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/AutoConfigurationSorter.java,private,AutoConfigurationSorter,3,c76b087025ff58bd2a9564475bd8498bedaea450
Rename Variable,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/AutoConfigurationSorter.java,private,AutoConfigurationSorter,8,c76b087025ff58bd2a9564475bd8498bedaea450
Extract Variable,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/AutoConfigurationSorter.java,private,AutoConfigurationSorter,24,c76b087025ff58bd2a9564475bd8498bedaea450
Extract Variable,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/FilteringSpringBootCondition.java,public,FilteringSpringBootCondition,23,c76b087025ff58bd2a9564475bd8498bedaea450
Change Variable Type,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/OnBeanCondition.java,private,OnBeanCondition,8,c76b087025ff58bd2a9564475bd8498bedaea450
Change Variable Type,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/OnBeanCondition.java,protected,OnBeanCondition,10,c76b087025ff58bd2a9564475bd8498bedaea450
Change Variable Type,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/OnBeanCondition.java,protected,OnBeanCondition,8,c76b087025ff58bd2a9564475bd8498bedaea450
Change Variable Type,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/OnBeanCondition.java,private,OnBeanCondition,6,c76b087025ff58bd2a9564475bd8498bedaea450
Change Return Type,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/OnBeanCondition.java,private,OnBeanCondition,14,c76b087025ff58bd2a9564475bd8498bedaea450
Change Variable Type,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/OnBeanCondition.java,private,OnBeanCondition,8,c76b087025ff58bd2a9564475bd8498bedaea450
Change Return Type,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/OnBeanCondition.java,private,OnBeanCondition,26,c76b087025ff58bd2a9564475bd8498bedaea450
Change Variable Type,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/OnBeanCondition.java,private,OnBeanCondition,6,c76b087025ff58bd2a9564475bd8498bedaea450
Change Return Type,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/OnBeanCondition.java,private,OnBeanCondition,20,c76b087025ff58bd2a9564475bd8498bedaea450
Change Parameter Type,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/OnBeanCondition.java,private,OnBeanCondition,14,c76b087025ff58bd2a9564475bd8498bedaea450
Change Parameter Type,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/OnBeanCondition.java,private,OnBeanCondition,12,c76b087025ff58bd2a9564475bd8498bedaea450
Change Return Type,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/OnBeanCondition.java,private,OnBeanCondition,40,c76b087025ff58bd2a9564475bd8498bedaea450
Change Parameter Type,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/OnBeanCondition.java,private,OnBeanCondition,10,c76b087025ff58bd2a9564475bd8498bedaea450
Change Return Type,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/OnBeanCondition.java,private,OnBeanCondition,28,c76b087025ff58bd2a9564475bd8498bedaea450
Change Parameter Type,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/OnBeanCondition.java,private,OnBeanCondition,5,c76b087025ff58bd2a9564475bd8498bedaea450
Change Parameter Type,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/OnBeanCondition.java,private,OnBeanCondition,5,c76b087025ff58bd2a9564475bd8498bedaea450
Change Variable Type,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/OnBeanCondition.java,private,OnBeanCondition,10,c76b087025ff58bd2a9564475bd8498bedaea450
Change Parameter Type,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/OnBeanCondition.java,private,OnBeanCondition,12,c76b087025ff58bd2a9564475bd8498bedaea450
Change Parameter Type,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/OnBeanCondition.java,private,OnBeanCondition,8,c76b087025ff58bd2a9564475bd8498bedaea450
Change Parameter Type,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/OnBeanCondition.java,private,OnBeanCondition,18,c76b087025ff58bd2a9564475bd8498bedaea450
Change Return Type,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/OnBeanCondition.java,private,OnBeanCondition,39,c76b087025ff58bd2a9564475bd8498bedaea450
Change Parameter Type,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/OnBeanCondition.java,protected,OnBeanCondition,4,c76b087025ff58bd2a9564475bd8498bedaea450
Add Parameter Annotation,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/OnBeanCondition.java,protected,OnBeanCondition,15,c76b087025ff58bd2a9564475bd8498bedaea450
Change Variable Type,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/OnBeanCondition.java,package,OnBeanCondition,16,c76b087025ff58bd2a9564475bd8498bedaea450
Change Return Type,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/OnBeanCondition.java,private,OnBeanCondition,8,c76b087025ff58bd2a9564475bd8498bedaea450
Change Return Type,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/OnBeanCondition.java,private,OnBeanCondition,8,c76b087025ff58bd2a9564475bd8498bedaea450
Change Parameter Type,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/OnBeanCondition.java,protected,OnBeanCondition,4,c76b087025ff58bd2a9564475bd8498bedaea450
Add Parameter Annotation,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/OnBeanCondition.java,protected,OnBeanCondition,9,c76b087025ff58bd2a9564475bd8498bedaea450
Change Variable Type,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/OnBeanCondition.java,private,OnBeanCondition,18,c76b087025ff58bd2a9564475bd8498bedaea450
Change Parameter Type,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/OnBeanCondition.java,private,OnBeanCondition,10,c76b087025ff58bd2a9564475bd8498bedaea450
Add Parameter Annotation,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/OnBeanCondition.java,private,OnBeanCondition,40,c76b087025ff58bd2a9564475bd8498bedaea450
Extract Variable,configuration-metadata/spring-boot-configuration-metadata-changelog-generator/src/main/java/org/springframework/boot/configurationmetadata/changelog/ChangelogGenerator.java,package,ChangelogGenerator,23,9b1c07c0eb44dc1226d86228b2710bc9fbb04e87
Extract Variable,cli/spring-boot-cli/src/main/java/org/springframework/boot/cli/SpringCli.java,private,SpringCli,21,a0a785ec92ffca87a67b526914a03191cbac193b
Extract Variable,cli/spring-boot-cli/src/main/java/org/springframework/boot/cli/command/init/ProjectGenerator.java,private,ProjectGenerator,13,a0a785ec92ffca87a67b526914a03191cbac193b
Extract Variable,cli/spring-boot-cli/src/main/java/org/springframework/boot/cli/command/shell/RunProcessCommand.java,protected,RunProcessCommand,3,a0a785ec92ffca87a67b526914a03191cbac193b
Extract Variable,cli/spring-boot-cli/src/main/java/org/springframework/boot/cli/command/shell/RunProcessCommand.java,package,RunProcessCommand,5,a0a785ec92ffca87a67b526914a03191cbac193b
Change Parameter Type,buildpack/spring-boot-buildpack-platform/src/main/java/org/springframework/boot/buildpack/platform/build/BuildOwner.java,package,BuildOwner,6,ca7e025dfd0c5f55574caa16b5f51adfb770ac3d
Change Parameter Type,buildpack/spring-boot-buildpack-platform/src/main/java/org/springframework/boot/buildpack/platform/build/BuildOwner.java,private,BuildOwner,10,ca7e025dfd0c5f55574caa16b5f51adfb770ac3d
Change Parameter Type,buildpack/spring-boot-buildpack-platform/src/main/java/org/springframework/boot/buildpack/platform/build/BuildOwner.java,package,BuildOwner,6,ca7e025dfd0c5f55574caa16b5f51adfb770ac3d
Extract Variable,buildpack/spring-boot-buildpack-platform/src/main/java/org/springframework/boot/buildpack/platform/build/BuildpackCoordinates.java,private,BuildpackCoordinates,6,ca7e025dfd0c5f55574caa16b5f51adfb770ac3d
Extract Variable,buildpack/spring-boot-buildpack-platform/src/main/java/org/springframework/boot/buildpack/platform/docker/DockerApi.java,private,DockerApi,12,ca7e025dfd0c5f55574caa16b5f51adfb770ac3d
Add Parameter Annotation,buildpack/spring-boot-buildpack-platform/src/main/java/org/springframework/boot/buildpack/platform/docker/configuration/DockerConfigurationMetadata.java,package,DockerConfigurationMetadata,9,ca7e025dfd0c5f55574caa16b5f51adfb770ac3d
Extract Variable,buildpack/spring-boot-buildpack-platform/src/main/java/org/springframework/boot/buildpack/platform/docker/configuration/DockerConfigurationMetadata.java,private,DockerConfigurationMetadata,5,ca7e025dfd0c5f55574caa16b5f51adfb770ac3d
Remove Method Annotation,buildpack/spring-boot-buildpack-platform/src/main/java/org/springframework/boot/buildpack/platform/docker/configuration/DockerConfigurationMetadata.java,private,DockerConfigurationMetadata,21,ca7e025dfd0c5f55574caa16b5f51adfb770ac3d
Add Parameter Annotation,buildpack/spring-boot-buildpack-platform/src/main/java/org/springframework/boot/buildpack/platform/docker/ssl/PemPrivateKeyParser.java,private,PemPrivateKeyParser,9,ca7e025dfd0c5f55574caa16b5f51adfb770ac3d
Add Parameter Annotation,buildpack/spring-boot-buildpack-platform/src/main/java/org/springframework/boot/buildpack/platform/docker/ssl/PemPrivateKeyParser.java,private,PemPrivateKeyParser,35,ca7e025dfd0c5f55574caa16b5f51adfb770ac3d
Add Parameter Annotation,buildpack/spring-boot-buildpack-platform/src/main/java/org/springframework/boot/buildpack/platform/docker/ssl/PemPrivateKeyParser.java,private,PemPrivateKeyParser,37,ca7e025dfd0c5f55574caa16b5f51adfb770ac3d
Add Parameter Annotation,buildpack/spring-boot-buildpack-platform/src/main/java/org/springframework/boot/buildpack/platform/docker/ssl/PemPrivateKeyParser.java,private,PemPrivateKeyParser,9,ca7e025dfd0c5f55574caa16b5f51adfb770ac3d
Change Attribute Type,buildpack/spring-boot-buildpack-platform/src/main/java/org/springframework/boot/buildpack/platform/docker/type/ImageConfig.java,,ImageConfig,2,ca7e025dfd0c5f55574caa16b5f51adfb770ac3d
Change Variable Type,buildpack/spring-boot-buildpack-platform/src/main/java/org/springframework/boot/buildpack/platform/docker/type/ImageConfig.java,private,ImageConfig,6,ca7e025dfd0c5f55574caa16b5f51adfb770ac3d
Change Return Type,buildpack/spring-boot-buildpack-platform/src/main/java/org/springframework/boot/buildpack/platform/docker/type/ImageConfig.java,private,ImageConfig,30,ca7e025dfd0c5f55574caa16b5f51adfb770ac3d
Change Return Type,buildpack/spring-boot-buildpack-platform/src/main/java/org/springframework/boot/buildpack/platform/docker/type/ImageConfig.java,public,ImageConfig,18,ca7e025dfd0c5f55574caa16b5f51adfb770ac3d
Add Parameter Annotation,core/spring-boot/src/main/java/org/springframework/boot/ssl/pem/PemPrivateKeyParser.java,private,PemPrivateKeyParser,9,ca7e025dfd0c5f55574caa16b5f51adfb770ac3d
Add Parameter Annotation,core/spring-boot/src/main/java/org/springframework/boot/ssl/pem/PemPrivateKeyParser.java,private,PemPrivateKeyParser,35,ca7e025dfd0c5f55574caa16b5f51adfb770ac3d
Add Parameter Annotation,core/spring-boot/src/main/java/org/springframework/boot/ssl/pem/PemPrivateKeyParser.java,private,PemPrivateKeyParser,37,ca7e025dfd0c5f55574caa16b5f51adfb770ac3d
