refactoring_type,file_path,method_name,class_name,lines_changed
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/collection/CompositeCollectionTest.java,testRemoveIf,CompositeCollectionTest,42
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/collection/CompositeCollectionTest.java,testRetainAll,CompositeCollectionTest,38
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/collection/CompositeCollectionTest.java,testSize,CompositeCollectionTest,20
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/collection/CompositeCollectionTest.java,testToCollection,CompositeCollectionTest,26
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/collection/PredicatedCollectionTest.java,testIllegalAdd,PredicatedCollectionTest,20
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/collection/PredicatedCollectionTest.java,testIllegalAddAll,PredicatedCollectionTest,34
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/comparators/AbstractComparatorTest.java,testComparatorCompatibility,AbstractComparatorTest,64
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/ArrayListIteratorTest.java,testListIteratorSet,ArrayListIteratorTest,54
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/FilterIteratorTest.java,testRepeatedNext,FilterIteratorTest,16
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/FilterIteratorTest.java,testSetIterator,FilterIteratorTest,38
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/IteratorIterableTest.java,testIterator,IteratorIterableTest,28
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/ObjectArrayIteratorTest.java,testReset,ObjectArrayIteratorTest,16
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/ObjectArrayListIteratorTest.java,testListIteratorSet,ObjectArrayListIteratorTest,54
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/PeekingIteratorTest.java,testSinglePeek,PeekingIteratorTest,16
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/PermutationIteratorTest.java,testPermutationExhaustivity,PermutationIteratorTest,100
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/PermutationIteratorTest.java,testPermutationResultSize,PermutationIteratorTest,36
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/PushbackIteratorTest.java,testDelayedPushback,PushbackIteratorTest,20
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/PushbackIteratorTest.java,testImmediatePushback,PushbackIteratorTest,18
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/PushbackIteratorTest.java,testMultiplePushback,PushbackIteratorTest,24
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/SingletonIteratorTest.java,testSingletonIteratorRemove,SingletonIteratorTest,20
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/keyvalue/AbstractMapEntryTest.java,testAccessorsAndMutators,AbstractMapEntryTest,34
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/keyvalue/AbstractMapEntryTest.java,testEqualsAndHashCode,AbstractMapEntryTest,42
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/keyvalue/AbstractMapEntryTest.java,testSelfReferenceHandling,AbstractMapEntryTest,40
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/keyvalue/AbstractMapEntryTest.java,testToString,AbstractMapEntryTest,20
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/keyvalue/DefaultKeyValueTest.java,testAccessorsAndMutators,DefaultKeyValueTest,36
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/keyvalue/DefaultKeyValueTest.java,testConstructors,DefaultKeyValueTest,72
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/keyvalue/DefaultKeyValueTest.java,testEqualsAndHashCode,DefaultKeyValueTest,38
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/keyvalue/DefaultKeyValueTest.java,testSelfReferenceHandling,DefaultKeyValueTest,26
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/keyvalue/DefaultKeyValueTest.java,testToMapEntry,DefaultKeyValueTest,24
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/keyvalue/DefaultKeyValueTest.java,testToString,DefaultKeyValueTest,20
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/keyvalue/TiedMapEntryTest.java,testSetValue,TiedMapEntryTest,62
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/AbstractLinkedListTest.java,testAddNodeAfter,AbstractLinkedListTest,60
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/AbstractLinkedListTest.java,testGetNode,AbstractLinkedListTest,36
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/AbstractLinkedListTest.java,testRemoveFirst,AbstractLinkedListTest,44
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/AbstractLinkedListTest.java,testRemoveLast,AbstractLinkedListTest,38
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/AbstractLinkedListTest.java,testRemoveNode,AbstractLinkedListTest,52
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/AbstractListTest.java,testEmptyListCompatibility,AbstractListTest,48
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/AbstractListTest.java,testEmptyListSerialization,AbstractListTest,28
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/AbstractListTest.java,testFullListCompatibility,AbstractListTest,54
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/AbstractListTest.java,testFullListSerialization,AbstractListTest,30
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testAdd,CursorableLinkedListTest,62
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testClear,CursorableLinkedListTest,72
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testContains,CursorableLinkedListTest,30
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testContainsAll,CursorableLinkedListTest,42
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testCursorAdd,CursorableLinkedListTest,38
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testCursorConcurrentModification,CursorableLinkedListTest,120
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testCursorNavigation,CursorableLinkedListTest,110
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testCursorNextIndexAddAfter,CursorableLinkedListTest,34
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testCursorNextIndexAddBefore,CursorableLinkedListTest,32
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testCursorNextIndexAddNext,CursorableLinkedListTest,34
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testCursorNextIndexFirst,CursorableLinkedListTest,34
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testCursorNextIndexMid,CursorableLinkedListTest,42
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testCursorRemove,CursorableLinkedListTest,74
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testCursorSet,CursorableLinkedListTest,50
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testEqualsAndHashCode,CursorableLinkedListTest,128
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testGet,CursorableLinkedListTest,30
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testIndexOf,CursorableLinkedListTest,42
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testInternalState_CursorNextAddIndex1ByList,CursorableLinkedListTest,46
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testInternalState_CursorNextNextAddByIterator,CursorableLinkedListTest,46
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testInternalState_CursorNextNextAddIndex1ByList,CursorableLinkedListTest,46
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testInternalState_CursorNextNextNextRemoveIndex1ByList,CursorableLinkedListTest,52
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testInternalState_CursorNextNextPreviousAddByIterator,CursorableLinkedListTest,46
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testInternalState_CursorNextNextPreviousAddIndex1ByList,CursorableLinkedListTest,50
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testInternalState_CursorNextNextPreviousRemoveByIterator,CursorableLinkedListTest,48
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testInternalState_CursorNextNextPreviousRemoveIndex1ByList,CursorableLinkedListTest,52
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testInternalState_CursorNextNextPreviousSetByIterator,CursorableLinkedListTest,50
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testInternalState_CursorNextNextRemoveByIterator,CursorableLinkedListTest,46
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testInternalState_CursorNextNextRemoveByListSetByIterator,CursorableLinkedListTest,42
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testInternalState_CursorNextNextRemoveIndex1ByList,CursorableLinkedListTest,50
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testInternalState_CursorNextNextSetByIterator,CursorableLinkedListTest,48
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testInternalState_CursorNextRemoveIndex1ByList,CursorableLinkedListTest,48
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testIsEmpty,CursorableLinkedListTest,26
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testIterator,CursorableLinkedListTest,88
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testListIteratorNavigation,CursorableLinkedListTest,168
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testListIteratorRemove,CursorableLinkedListTest,68
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testListIteratorSet,CursorableLinkedListTest,50
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testLongSerialization,CursorableLinkedListTest,46
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testRemove,CursorableLinkedListTest,74
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testRemoveAll,CursorableLinkedListTest,40
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testRemoveByIndex,CursorableLinkedListTest,40
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testRetainAll,CursorableLinkedListTest,50
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testSerialization,CursorableLinkedListTest,46
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testSerializationWithOpenCursor,CursorableLinkedListTest,44
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testSet,CursorableLinkedListTest,40
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java,testSubList,CursorableLinkedListTest,34
