refactoring_type,file_path,method_name,class_name,lines_changed,commit_sha
Rename Parameter,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevFloatGroupingAggregatorFunction.java,private,StdDevFloatGroupingAggregatorFunction,12,311a722570dc311498dfba3ab3a3796d24c74080
Rename Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevFloatGroupingAggregatorFunction.java,private,StdDevFloatGroupingAggregatorFunction,4,311a722570dc311498dfba3ab3a3796d24c74080
Rename Parameter,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevFloatGroupingAggregatorFunction.java,private,StdDevFloatGroupingAggregatorFunction,2,311a722570dc311498dfba3ab3a3796d24c74080
Rename Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevIntAggregatorFunction.java,private,StdDevIntAggregatorFunction,12,311a722570dc311498dfba3ab3a3796d24c74080
Rename Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevIntAggregatorFunction.java,private,StdDevIntAggregatorFunction,24,311a722570dc311498dfba3ab3a3796d24c74080
Rename Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevIntGroupingAggregatorFunction.java,public,StdDevIntGroupingAggregatorFunction,18,311a722570dc311498dfba3ab3a3796d24c74080
Rename Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevIntGroupingAggregatorFunction.java,public,StdDevIntGroupingAggregatorFunction,60,311a722570dc311498dfba3ab3a3796d24c74080
Extract Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevIntGroupingAggregatorFunction.java,public,StdDevIntGroupingAggregatorFunction,3,311a722570dc311498dfba3ab3a3796d24c74080
Extract Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevIntGroupingAggregatorFunction.java,public,StdDevIntGroupingAggregatorFunction,3,311a722570dc311498dfba3ab3a3796d24c74080
Extract Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevIntGroupingAggregatorFunction.java,public,StdDevIntGroupingAggregatorFunction,3,311a722570dc311498dfba3ab3a3796d24c74080
Extract Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevIntGroupingAggregatorFunction.java,private,StdDevIntGroupingAggregatorFunction,5,311a722570dc311498dfba3ab3a3796d24c74080
Rename Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevIntGroupingAggregatorFunction.java,private,StdDevIntGroupingAggregatorFunction,6,311a722570dc311498dfba3ab3a3796d24c74080
Rename Parameter,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevIntGroupingAggregatorFunction.java,private,StdDevIntGroupingAggregatorFunction,6,311a722570dc311498dfba3ab3a3796d24c74080
Rename Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevIntGroupingAggregatorFunction.java,private,StdDevIntGroupingAggregatorFunction,4,311a722570dc311498dfba3ab3a3796d24c74080
Rename Parameter,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevIntGroupingAggregatorFunction.java,private,StdDevIntGroupingAggregatorFunction,2,311a722570dc311498dfba3ab3a3796d24c74080
Extract Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevIntGroupingAggregatorFunction.java,private,StdDevIntGroupingAggregatorFunction,5,311a722570dc311498dfba3ab3a3796d24c74080
Rename Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevIntGroupingAggregatorFunction.java,private,StdDevIntGroupingAggregatorFunction,6,311a722570dc311498dfba3ab3a3796d24c74080
Rename Parameter,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevIntGroupingAggregatorFunction.java,private,StdDevIntGroupingAggregatorFunction,6,311a722570dc311498dfba3ab3a3796d24c74080
Rename Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevIntGroupingAggregatorFunction.java,private,StdDevIntGroupingAggregatorFunction,4,311a722570dc311498dfba3ab3a3796d24c74080
Rename Parameter,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevIntGroupingAggregatorFunction.java,private,StdDevIntGroupingAggregatorFunction,2,311a722570dc311498dfba3ab3a3796d24c74080
Extract Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevIntGroupingAggregatorFunction.java,private,StdDevIntGroupingAggregatorFunction,11,311a722570dc311498dfba3ab3a3796d24c74080
Rename Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevIntGroupingAggregatorFunction.java,private,StdDevIntGroupingAggregatorFunction,6,311a722570dc311498dfba3ab3a3796d24c74080
Rename Parameter,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevIntGroupingAggregatorFunction.java,private,StdDevIntGroupingAggregatorFunction,12,311a722570dc311498dfba3ab3a3796d24c74080
Rename Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevIntGroupingAggregatorFunction.java,private,StdDevIntGroupingAggregatorFunction,4,311a722570dc311498dfba3ab3a3796d24c74080
Rename Parameter,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevIntGroupingAggregatorFunction.java,private,StdDevIntGroupingAggregatorFunction,2,311a722570dc311498dfba3ab3a3796d24c74080
Rename Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevLongAggregatorFunction.java,private,StdDevLongAggregatorFunction,12,311a722570dc311498dfba3ab3a3796d24c74080
Rename Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevLongAggregatorFunction.java,private,StdDevLongAggregatorFunction,24,311a722570dc311498dfba3ab3a3796d24c74080
Rename Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevLongGroupingAggregatorFunction.java,public,StdDevLongGroupingAggregatorFunction,18,311a722570dc311498dfba3ab3a3796d24c74080
Rename Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevLongGroupingAggregatorFunction.java,public,StdDevLongGroupingAggregatorFunction,60,311a722570dc311498dfba3ab3a3796d24c74080
Extract Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevLongGroupingAggregatorFunction.java,public,StdDevLongGroupingAggregatorFunction,3,311a722570dc311498dfba3ab3a3796d24c74080
Extract Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevLongGroupingAggregatorFunction.java,public,StdDevLongGroupingAggregatorFunction,3,311a722570dc311498dfba3ab3a3796d24c74080
Extract Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevLongGroupingAggregatorFunction.java,public,StdDevLongGroupingAggregatorFunction,3,311a722570dc311498dfba3ab3a3796d24c74080
Extract Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevLongGroupingAggregatorFunction.java,private,StdDevLongGroupingAggregatorFunction,5,311a722570dc311498dfba3ab3a3796d24c74080
Rename Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevLongGroupingAggregatorFunction.java,private,StdDevLongGroupingAggregatorFunction,6,311a722570dc311498dfba3ab3a3796d24c74080
Rename Parameter,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevLongGroupingAggregatorFunction.java,private,StdDevLongGroupingAggregatorFunction,6,311a722570dc311498dfba3ab3a3796d24c74080
Rename Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevLongGroupingAggregatorFunction.java,private,StdDevLongGroupingAggregatorFunction,4,311a722570dc311498dfba3ab3a3796d24c74080
Rename Parameter,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevLongGroupingAggregatorFunction.java,private,StdDevLongGroupingAggregatorFunction,2,311a722570dc311498dfba3ab3a3796d24c74080
Extract Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevLongGroupingAggregatorFunction.java,private,StdDevLongGroupingAggregatorFunction,5,311a722570dc311498dfba3ab3a3796d24c74080
Rename Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevLongGroupingAggregatorFunction.java,private,StdDevLongGroupingAggregatorFunction,6,311a722570dc311498dfba3ab3a3796d24c74080
Rename Parameter,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevLongGroupingAggregatorFunction.java,private,StdDevLongGroupingAggregatorFunction,6,311a722570dc311498dfba3ab3a3796d24c74080
Rename Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevLongGroupingAggregatorFunction.java,private,StdDevLongGroupingAggregatorFunction,4,311a722570dc311498dfba3ab3a3796d24c74080
Rename Parameter,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevLongGroupingAggregatorFunction.java,private,StdDevLongGroupingAggregatorFunction,2,311a722570dc311498dfba3ab3a3796d24c74080
Extract Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevLongGroupingAggregatorFunction.java,private,StdDevLongGroupingAggregatorFunction,11,311a722570dc311498dfba3ab3a3796d24c74080
Rename Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevLongGroupingAggregatorFunction.java,private,StdDevLongGroupingAggregatorFunction,6,311a722570dc311498dfba3ab3a3796d24c74080
Rename Parameter,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevLongGroupingAggregatorFunction.java,private,StdDevLongGroupingAggregatorFunction,12,311a722570dc311498dfba3ab3a3796d24c74080
Rename Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevLongGroupingAggregatorFunction.java,private,StdDevLongGroupingAggregatorFunction,4,311a722570dc311498dfba3ab3a3796d24c74080
Rename Parameter,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevLongGroupingAggregatorFunction.java,private,StdDevLongGroupingAggregatorFunction,2,311a722570dc311498dfba3ab3a3796d24c74080
Rename Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SumDoubleAggregatorFunction.java,private,SumDoubleAggregatorFunction,12,311a722570dc311498dfba3ab3a3796d24c74080
Rename Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SumDoubleAggregatorFunction.java,private,SumDoubleAggregatorFunction,24,311a722570dc311498dfba3ab3a3796d24c74080
Rename Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SumDoubleGroupingAggregatorFunction.java,public,SumDoubleGroupingAggregatorFunction,18,311a722570dc311498dfba3ab3a3796d24c74080
Rename Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SumDoubleGroupingAggregatorFunction.java,public,SumDoubleGroupingAggregatorFunction,60,311a722570dc311498dfba3ab3a3796d24c74080
Extract Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SumDoubleGroupingAggregatorFunction.java,public,SumDoubleGroupingAggregatorFunction,3,311a722570dc311498dfba3ab3a3796d24c74080
Extract Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SumDoubleGroupingAggregatorFunction.java,public,SumDoubleGroupingAggregatorFunction,3,311a722570dc311498dfba3ab3a3796d24c74080
Extract Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SumDoubleGroupingAggregatorFunction.java,public,SumDoubleGroupingAggregatorFunction,3,311a722570dc311498dfba3ab3a3796d24c74080
Extract Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SumDoubleGroupingAggregatorFunction.java,private,SumDoubleGroupingAggregatorFunction,5,311a722570dc311498dfba3ab3a3796d24c74080
Rename Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SumDoubleGroupingAggregatorFunction.java,private,SumDoubleGroupingAggregatorFunction,6,311a722570dc311498dfba3ab3a3796d24c74080
Rename Parameter,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SumDoubleGroupingAggregatorFunction.java,private,SumDoubleGroupingAggregatorFunction,6,311a722570dc311498dfba3ab3a3796d24c74080
Rename Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SumDoubleGroupingAggregatorFunction.java,private,SumDoubleGroupingAggregatorFunction,4,311a722570dc311498dfba3ab3a3796d24c74080
Rename Parameter,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SumDoubleGroupingAggregatorFunction.java,private,SumDoubleGroupingAggregatorFunction,2,311a722570dc311498dfba3ab3a3796d24c74080
Extract Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SumDoubleGroupingAggregatorFunction.java,private,SumDoubleGroupingAggregatorFunction,5,311a722570dc311498dfba3ab3a3796d24c74080
Rename Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SumDoubleGroupingAggregatorFunction.java,private,SumDoubleGroupingAggregatorFunction,6,311a722570dc311498dfba3ab3a3796d24c74080
Rename Parameter,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SumDoubleGroupingAggregatorFunction.java,private,SumDoubleGroupingAggregatorFunction,6,311a722570dc311498dfba3ab3a3796d24c74080
Rename Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SumDoubleGroupingAggregatorFunction.java,private,SumDoubleGroupingAggregatorFunction,4,311a722570dc311498dfba3ab3a3796d24c74080
Rename Parameter,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SumDoubleGroupingAggregatorFunction.java,private,SumDoubleGroupingAggregatorFunction,2,311a722570dc311498dfba3ab3a3796d24c74080
Extract Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SumDoubleGroupingAggregatorFunction.java,private,SumDoubleGroupingAggregatorFunction,11,311a722570dc311498dfba3ab3a3796d24c74080
Rename Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SumDoubleGroupingAggregatorFunction.java,private,SumDoubleGroupingAggregatorFunction,6,311a722570dc311498dfba3ab3a3796d24c74080
Rename Parameter,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SumDoubleGroupingAggregatorFunction.java,private,SumDoubleGroupingAggregatorFunction,12,311a722570dc311498dfba3ab3a3796d24c74080
Rename Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SumDoubleGroupingAggregatorFunction.java,private,SumDoubleGroupingAggregatorFunction,4,311a722570dc311498dfba3ab3a3796d24c74080
Rename Parameter,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SumDoubleGroupingAggregatorFunction.java,private,SumDoubleGroupingAggregatorFunction,2,311a722570dc311498dfba3ab3a3796d24c74080
Rename Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SumFloatAggregatorFunction.java,private,SumFloatAggregatorFunction,12,311a722570dc311498dfba3ab3a3796d24c74080
Rename Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SumFloatAggregatorFunction.java,private,SumFloatAggregatorFunction,24,311a722570dc311498dfba3ab3a3796d24c74080
Rename Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SumFloatGroupingAggregatorFunction.java,public,SumFloatGroupingAggregatorFunction,18,311a722570dc311498dfba3ab3a3796d24c74080
Rename Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SumFloatGroupingAggregatorFunction.java,public,SumFloatGroupingAggregatorFunction,60,311a722570dc311498dfba3ab3a3796d24c74080
Extract Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SumFloatGroupingAggregatorFunction.java,public,SumFloatGroupingAggregatorFunction,3,311a722570dc311498dfba3ab3a3796d24c74080
Extract Variable,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SumFloatGroupingAggregatorFunction.java,public,SumFloatGroupingAggregatorFunction,3,311a722570dc311498dfba3ab3a3796d24c74080
